acct	sched_cd	Div_ord	Type_Interest	Interest_Percent
0825749	E	168260	ROYALTY	0.000296
0825750	E	168260	ROYALTY	0.000325
0825752	E	168260	ROYALTY	0.000296
0825754	E	168260	ROYALTY	0.000344
0825757	E	168260	ROYALTY	0.000509
0825758	E	168260	ROYALTY	0.000584
0825759	E	168260	ROYALTY	0.000695
0825761	E	168260	ROYALTY	0.000597
0825762	E	168260	ROYALTY	0.000253
0825763	E	168260	ROYALTY	0.000295
0825764	E	168260	ROYALTY	0.000248
0825765	E	168260	ROYALTY	0.000510
0825767	E	168260	ROYALTY	0.000454
0825769	E	168260	ROYALTY	0.002450
0825771	E	168260	ROYALTY	0.000821
0825772	E	168260	ROYALTY	0.000928
0825774	E	168260	ROYALTY	0.000322
0825779	E	168260	ROYALTY	0.002054
0825780	E	168260	ROYALTY	0.000462
0825782	E	168260	ROYALTY	0.000280
0825789	E	168260	ROYALTY	0.000344
0825790	E	168260	ROYALTY	0.000332
0825795	E	168260	ROYALTY	0.000569
0825797	E	168260	ROYALTY	0.000335
0825800	E	168260	ROYALTY	0.003033
0825803	E	168260	ROYALTY	0.000363
0825804	E	168260	ROYALTY	0.000489
0825807	E	168260	WORKING	0.810000
0825888	E	168866	OVERRIDE	0.002204
0825892	E	168866	OVERRIDE	0.000882
0825894	E	168866	OVERRIDE	0.002204
0825896	E	168866	OVERRIDE	0.012422
0825901	E	168866	ROYALTY	0.033848
0825902	E	168866	ROYALTY	0.002748
0825903	E	168866	ROYALTY	0.002748
0825904	E	168866	ROYALTY	0.002748
0825905	E	168866	ROYALTY	0.000976
0825906	E	168866	ROYALTY	0.000976
0825909	E	168866	ROYALTY	0.001098
0825910	E	168866	ROYALTY	0.009887
0825911	E	168866	ROYALTY	0.009887
0825912	E	168866	ROYALTY	0.001098
0825913	E	168866	ROYALTY	0.001098
0825914	E	168866	ROYALTY	0.001098
0825915	E	168866	ROYALTY	0.001098
0825916	E	168866	ROYALTY	0.001098
0825918	E	168866	ROYALTY	0.001954
0825919	E	168866	ROYALTY	0.001954
0825921	E	168866	ROYALTY	0.005500
0825922	E	168866	ROYALTY	0.008952
0825924	E	168866	ROYALTY	0.000782
0825925	E	168866	ROYALTY	0.000782
0825926	E	168866	ROYALTY	0.001424
0825927	E	168866	ROYALTY	0.003134
0825929	E	168866	ROYALTY	0.001098
0825930	E	168866	ROYALTY	0.001098
0825931	E	168866	ROYALTY	0.001708
0825935	E	168866	ROYALTY	0.001140
0825936	E	168866	ROYALTY	0.001098
0825942	E	168866	ROYALTY	0.001098
0825943	E	168866	ROYALTY	0.002826
0825944	E	168866	ROYALTY	0.001836
0825945	E	168866	ROYALTY	0.007434
0825946	E	168866	ROYALTY	0.002810
0825947	E	168866	ROYALTY	0.000760
0825949	E	168866	ROYALTY	0.003134
0825950	E	168866	ROYALTY	0.003134
0825958	E	168884	OVERRIDE	0.001735
0825959	E	168884	OVERRIDE	0.013882
0825960	E	168884	OVERRIDE	0.003938
0825961	E	168884	OVERRIDE	0.002778
0825963	E	168884	OVERRIDE	0.000352
0825965	E	168884	OVERRIDE	0.000092
0825966	E	168884	OVERRIDE	0.001010
0825968	E	168884	OVERRIDE	0.000306
0825969	E	168884	OVERRIDE	0.000092
0825970	E	168884	OVERRIDE	0.000092
0825971	E	168884	OVERRIDE	0.000152
0825973	E	168884	OVERRIDE	0.000152
0825974	E	168884	OVERRIDE	0.000122
0825975	E	168884	OVERRIDE	0.000244
0825976	E	168884	OVERRIDE	0.000092
0825985	E	168884	OVERRIDE	0.000092
0825988	E	168884	ROYALTY	0.009204
0825990	E	168884	ROYALTY	0.000236
0825992	E	168884	ROYALTY	0.000246
0825994	E	168884	ROYALTY	0.001865
0825997	E	168884	ROYALTY	0.000357
0825998	E	168884	ROYALTY	0.000351
0825999	E	168884	ROYALTY	0.000246
0826000	E	168884	ROYALTY	0.000119
0826001	E	168884	ROYALTY	0.000357
0826004	E	168884	ROYALTY	0.000301
0826005	E	168884	ROYALTY	0.005855
0826007	E	168884	ROYALTY	0.001898
0826008	E	168884	ROYALTY	0.000775
0826009	E	168884	ROYALTY	0.000531
0826010	E	168884	ROYALTY	0.000531
0826013	E	168884	ROYALTY	0.000337
0826016	E	168884	ROYALTY	0.000236
0826017	E	168884	ROYALTY	0.000337
0826018	E	168884	ROYALTY	0.005875
0826022	E	168884	ROYALTY	0.001074
0826023	E	168884	ROYALTY	0.001074
0826025	E	168884	ROYALTY	0.000775
0826027	E	168884	ROYALTY	0.000469
0826030	E	168884	ROYALTY	0.001656
0826033	E	168884	ROYALTY	0.001325
0826036	E	168884	ROYALTY	0.000085
0826040	E	168884	ROYALTY	0.001656
0826042	E	168884	ROYALTY	0.013226
0826044	E	168884	ROYALTY	0.005584
0826045	E	168884	ROYALTY	0.000777
0826046	E	168884	ROYALTY	0.000893
0826048	E	168884	ROYALTY	0.000472
0826049	E	168884	ROYALTY	0.000168
0826050	E	168884	ROYALTY	0.002699
0826051	E	168884	ROYALTY	0.000777
0826052	E	168884	ROYALTY	0.002266
0826054	E	168884	ROYALTY	0.000085
0826055	E	168884	ROYALTY	0.000701
0826056	E	168884	ROYALTY	0.000255
0826057	E	168884	ROYALTY	0.003380
0826058	E	168884	ROYALTY	0.000168
0826059	E	168884	ROYALTY	0.002650
0826060	E	168884	ROYALTY	0.000595
0826061	E	168884	ROYALTY	0.000201
0826062	E	168884	ROYALTY	0.000201
0826063	E	168884	ROYALTY	0.022874
0826065	E	168884	ROYALTY	0.001187
0826066	E	168884	ROYALTY	0.001187
0826068	E	168884	ROYALTY	0.000769
0826069	E	168884	ROYALTY	0.003816
0826070	E	168884	ROYALTY	0.006785
0826071	E	168884	ROYALTY	0.000329
0826072	E	168884	ROYALTY	0.000155
0826073	E	168884	ROYALTY	0.000256
0826074	E	168884	ROYALTY	0.000425
0826079	E	168884	ROYALTY	0.000195
0826082	E	168884	ROYALTY	0.000711
0826083	E	168884	ROYALTY	0.000711
0826084	E	168884	ROYALTY	0.000301
0826085	E	168884	ROYALTY	0.000095
0826086	E	168884	ROYALTY	0.000329
0826088	E	168884	ROYALTY	0.000535
0826089	E	168884	ROYALTY	0.003628
0826090	E	168884	ROYALTY	0.000127
0826092	E	168884	ROYALTY	0.000127
0826093	E	168884	ROYALTY	0.000943
0826094	E	168884	ROYALTY	0.000906
0826095	E	168884	ROYALTY	0.001849
0826096	E	168884	ROYALTY	0.002791
0826097	E	168884	ROYALTY	0.000127
0826098	E	168884	ROYALTY	0.000127
0826099	E	168884	ROYALTY	0.000127
0826100	E	168884	ROYALTY	0.000906
0826104	E	168884	ROYALTY	0.000386
0826105	E	168884	ROYALTY	0.001251
0826106	E	168884	ROYALTY	0.002805
0826107	E	168884	ROYALTY	0.000188
0826108	E	168884	ROYALTY	0.000188
0826112	E	168884	ROYALTY	0.003722
0826113	E	168884	ROYALTY	0.004404
0826114	E	168884	ROYALTY	0.000168
0826116	E	168884	ROYALTY	0.000168
0826117	E	168884	ROYALTY	0.000848
0826120	E	168884	ROYALTY	0.000266
0826121	E	168884	ROYALTY	0.000266
0826124	E	168884	ROYALTY	0.001104
0826126	E	168884	ROYALTY	0.001104
0826127	E	168884	ROYALTY	0.000649
0826133	E	168973	OVERRIDE	0.007500
0826134	E	 	WORKING	0.750000
0826347	E	168973	ROYALTY	0.008717
0826359	E	168973	ROYALTY	0.015723
0826361	E	168973	ROYALTY	0.015740
0826362	E	168973	ROYALTY	0.015740
0826474	E	170538	OVERRIDE	0.040000
0826476	E	170538	OVERRIDE	0.000937
0826477	E	170538	OVERRIDE	0.005000
0826478	E	170538	OVERRIDE	0.002186
0826494	E	170538	ROYALTY	0.007343
0826495	E	170538	ROYALTY	0.007343
0826498	E	170538	ROYALTY	0.007792
0826499	E	170538	ROYALTY	0.003978
0826503	E	170538	ROYALTY	0.004950
0826521	E	170538	ROYALTY	0.009958
0826531	E	170538	ROYALTY	0.006518
0826534	E	170538	ROYALTY	0.035885
0826539	E	170538	ROYALTY	0.002004
0826544	E	170538	ROYALTY	0.010644
0826546	E	170538	ROYALTY	0.003271
0826547	E	170538	ROYALTY	0.003270
0826551	E	170538	ROYALTY	0.003601
0826552	E	170538	WORKING	0.707020
0826553	E	171232	OVERRIDE	0.010000
0826555	E	171232	ROYALTY	0.012497
0826557	E	171232	ROYALTY	0.000307
0826559	E	171232	ROYALTY	0.000307
0826561	E	171232	ROYALTY	0.000642
0826562	E	171232	ROYALTY	0.000646
0826563	E	171232	ROYALTY	0.002949
0826564	E	171232	ROYALTY	0.000565
0826565	E	171232	ROYALTY	0.000479
0826568	E	171232	ROYALTY	0.000646
0826569	E	171232	ROYALTY	0.000977
0826570	E	171232	ROYALTY	0.000454
0826571	E	171232	ROYALTY	0.000395
0826572	E	171232	ROYALTY	0.000245
0826574	E	171232	ROYALTY	0.000546
0826576	E	171232	ROYALTY	0.000362
0826577	E	171232	ROYALTY	0.001017
0826578	E	171232	ROYALTY	0.000340
0826579	E	171232	ROYALTY	0.000114
0826580	E	171232	ROYALTY	0.000065
0826582	E	171232	ROYALTY	0.000242
0826583	E	171232	ROYALTY	0.000128
0826584	E	171232	ROYALTY	0.000385
0826585	E	171232	ROYALTY	0.000771
0826587	E	171232	ROYALTY	0.000910
0826588	E	171232	ROYALTY	0.001060
0826589	E	171232	ROYALTY	0.000279
0826590	E	171232	ROYALTY	0.000634
0826591	E	171232	ROYALTY	0.001319
0826592	E	171232	ROYALTY	0.000050
0826593	E	171232	ROYALTY	0.000347
0826594	E	171232	ROYALTY	0.000744
0826595	E	171232	ROYALTY	0.000132
0826596	E	171232	ROYALTY	0.017126
0826597	E	171232	ROYALTY	0.000543
0826598	E	171232	ROYALTY	0.000166
0826600	E	171232	ROYALTY	0.000136
0826601	E	171232	ROYALTY	0.000275
0826602	E	171232	ROYALTY	0.000425
0826603	E	171232	ROYALTY	0.000144
0826604	E	171232	ROYALTY	0.000479
0826605	E	171232	ROYALTY	0.000165
0826607	E	171232	ROYALTY	0.000284
0826608	E	171232	ROYALTY	0.000106
0826609	E	171232	ROYALTY	0.000385
0826610	E	171232	ROYALTY	0.000092
0826611	E	171232	ROYALTY	0.000436
0826613	E	171232	ROYALTY	0.000433
0826617	E	171232	ROYALTY	0.000192
0826618	E	171232	ROYALTY	0.001309
0826619	E	171232	ROYALTY	0.000202
0826620	E	171232	ROYALTY	0.000528
0826621	E	171232	ROYALTY	0.000213
0826622	E	171232	ROYALTY	0.000233
0826623	E	171232	ROYALTY	0.000049
0826625	E	171232	ROYALTY	0.000062
0826626	E	171232	ROYALTY	0.001790
0826627	E	171232	ROYALTY	0.000305
0826628	E	171232	ROYALTY	0.000586
0826629	E	171232	ROYALTY	0.000118
0826630	E	171232	ROYALTY	0.001870
0826633	E	171232	ROYALTY	0.000050
0826634	E	171232	ROYALTY	0.000208
0826635	E	171232	ROYALTY	0.000052
0826637	E	171232	ROYALTY	0.000239
0826640	E	171232	ROYALTY	0.000062
0826642	E	171232	ROYALTY	0.000123
0826643	E	171232	ROYALTY	0.000049
0826644	E	171232	ROYALTY	0.000388
0826645	E	171232	ROYALTY	0.000156
0826646	E	171232	ROYALTY	0.000115
0826647	E	171232	ROYALTY	0.000305
0826648	E	171232	ROYALTY	0.000667
0826649	E	171232	ROYALTY	0.000678
0826650	E	171232	ROYALTY	0.000125
0826651	E	171232	ROYALTY	0.000784
0826654	E	171232	ROYALTY	0.000239
0826655	E	171232	ROYALTY	0.002139
0826656	E	171232	ROYALTY	0.000485
0826657	E	171232	ROYALTY	0.000048
0826658	E	171232	ROYALTY	0.000794
0826659	E	171232	ROYALTY	0.000674
0826660	E	171232	ROYALTY	0.000656
0826661	E	171232	ROYALTY	0.000067
0826662	E	171232	ROYALTY	0.000374
0826665	E	171232	ROYALTY	0.000136
0826667	E	171232	ROYALTY	0.000572
0826668	E	171232	ROYALTY	0.000578
0826670	E	171232	ROYALTY	0.000283
0826671	E	171232	ROYALTY	0.000741
0826672	E	171232	ROYALTY	0.000113
0826673	E	171232	ROYALTY	0.000309
0826674	E	171232	ROYALTY	0.000120
0826676	E	171232	ROYALTY	0.001482
0826677	E	171232	ROYALTY	0.001439
0826678	E	171232	ROYALTY	0.003225
0826679	E	171232	ROYALTY	0.000360
0826680	E	171232	ROYALTY	0.000095
0826681	E	171232	ROYALTY	0.000290
0826682	E	171232	ROYALTY	0.000268
0826683	E	171232	ROYALTY	0.000250
0826684	E	171232	ROYALTY	0.000214
0826687	E	171232	ROYALTY	0.000096
0826688	E	171232	ROYALTY	0.000050
0826689	E	171232	ROYALTY	0.000819
0826690	E	171232	ROYALTY	0.000208
0826691	E	171232	ROYALTY	0.001166
0826692	E	171232	ROYALTY	0.000088
0826693	E	171232	ROYALTY	0.000165
0826694	E	171232	ROYALTY	0.000405
0826695	E	171232	ROYALTY	0.000072
0826702	E	171232	ROYALTY	0.000299
0826704	E	171232	ROYALTY	0.000299
0826706	E	171232	ROYALTY	0.000348
0826707	E	171232	ROYALTY	0.000068
0826708	E	171232	ROYALTY	0.000514
0826709	E	171232	ROYALTY	0.000090
0826710	E	171232	ROYALTY	0.000702
0826711	E	171232	ROYALTY	0.000183
0826713	E	171232	ROYALTY	0.000298
0826714	E	171232	ROYALTY	0.000250
0826715	E	171232	ROYALTY	0.000515
0826716	E	171232	ROYALTY	0.000166
0826717	E	171232	ROYALTY	0.000458
0826719	E	171232	ROYALTY	0.002473
0826720	E	171232	ROYALTY	0.000190
0826721	E	171232	ROYALTY	0.000828
0826722	E	171232	ROYALTY	0.000129
0826723	E	171232	ROYALTY	0.000937
0826724	E	171232	ROYALTY	0.000038
0826725	E	171232	ROYALTY	0.000325
0826726	E	171232	ROYALTY	0.000213
0826729	E	171232	ROYALTY	0.000221
0826730	E	171232	ROYALTY	0.002073
0826731	E	171232	ROYALTY	0.000488
0826733	E	171232	ROYALTY	0.000232
0826735	E	171232	ROYALTY	0.000163
0826737	E	171232	ROYALTY	0.000217
0826738	E	171232	ROYALTY	0.000160
0826739	E	171232	ROYALTY	0.000348
0826740	E	171232	ROYALTY	0.000068
0826741	E	171232	ROYALTY	0.000335
0826744	E	171232	ROYALTY	0.000130
0826745	E	171232	ROYALTY	0.000165
0826746	E	171232	ROYALTY	0.000062
0826748	E	171232	ROYALTY	0.000123
0826749	E	171232	ROYALTY	0.000123
0826750	E	171232	ROYALTY	0.000575
0826751	E	171232	ROYALTY	0.000049
0826753	E	171232	ROYALTY	0.000129
0826754	E	171232	ROYALTY	0.000166
0826755	E	171232	ROYALTY	0.000166
0826756	E	171232	ROYALTY	0.000090
0826757	E	171232	ROYALTY	0.002462
0826759	E	171232	ROYALTY	0.000113
0826760	E	171232	ROYALTY	0.000079
0826761	E	171232	ROYALTY	0.000075
0826762	E	171232	ROYALTY	0.000367
0826763	E	171232	ROYALTY	0.000239
0826764	E	171232	ROYALTY	0.000178
0826765	E	171232	ROYALTY	0.000105
0826766	E	171232	ROYALTY	0.000151
0826769	E	171232	ROYALTY	0.000121
0826770	E	171232	ROYALTY	0.000100
0826772	E	171232	ROYALTY	0.000298
0826773	E	171232	ROYALTY	0.000300
0826774	E	171232	ROYALTY	0.002338
0826775	E	171232	ROYALTY	0.000420
0826776	E	171232	ROYALTY	0.000098
0826777	E	171232	ROYALTY	0.000182
0826778	E	171232	ROYALTY	0.000472
0826779	E	171232	ROYALTY	0.000239
0826780	E	171232	ROYALTY	0.000419
0826781	E	171232	ROYALTY	0.000208
0826782	E	171232	ROYALTY	0.000272
0826783	E	171232	ROYALTY	0.000115
0826784	E	171232	ROYALTY	0.000239
0826785	E	171232	ROYALTY	0.000606
0826786	E	171232	ROYALTY	0.000601
0826787	E	171232	ROYALTY	0.000123
0826788	E	171232	ROYALTY	0.000125
0826789	E	171232	ROYALTY	0.000162
0826790	E	171232	ROYALTY	0.000211
0826791	E	171232	ROYALTY	0.000191
0826792	E	171232	ROYALTY	0.000048
0826793	E	171232	ROYALTY	0.000111
0826794	E	171232	ROYALTY	0.000196
0826795	E	171232	ROYALTY	0.000757
0826797	E	171232	ROYALTY	0.000059
0826800	E	171232	ROYALTY	0.000111
0826801	E	171232	ROYALTY	0.000510
0826802	E	171232	ROYALTY	0.001343
0826803	E	171232	ROYALTY	0.000331
0826804	E	171232	ROYALTY	0.000093
0826805	E	171232	ROYALTY	0.001797
0826806	E	171232	ROYALTY	0.000136
0826807	E	171232	ROYALTY	0.000089
0826809	E	171232	ROYALTY	0.000089
0826810	E	171232	ROYALTY	0.000144
0826811	E	171232	ROYALTY	0.001375
0826812	E	171232	ROYALTY	0.000050
0826813	E	171232	ROYALTY	0.000136
0826817	E	171232	ROYALTY	0.000057
0826819	E	171232	ROYALTY	0.000057
0826821	E	171232	ROYALTY	0.000180
0826822	E	171232	ROYALTY	0.000180
0826823	E	171232	ROYALTY	0.000180
0826824	E	171232	ROYALTY	0.000241
0826826	E	171232	ROYALTY	0.000062
0826827	E	171232	ROYALTY	0.000060
0826830	E	171232	ROYALTY	0.000079
0826831	E	171232	ROYALTY	0.000117
0826833	E	171232	ROYALTY	0.000639
0826834	E	171232	ROYALTY	0.000078
0826835	E	171232	ROYALTY	0.000055
0826837	E	171232	ROYALTY	0.000055
0826839	E	171232	ROYALTY	0.000055
0826840	E	171232	ROYALTY	0.000083
0826841	E	171232	ROYALTY	0.000083
0826842	E	171232	ROYALTY	0.000083
0826844	E	171232	ROYALTY	0.000111
0826846	E	171232	ROYALTY	0.000435
0826848	E	171232	ROYALTY	0.000083
0826849	E	171232	ROYALTY	0.000270
0826850	E	171232	ROYALTY	0.000191
0826851	E	171232	ROYALTY	0.002809
0826852	E	171232	ROYALTY	0.000270
0826853	E	171232	ROYALTY	0.000144
0826854	E	171232	ROYALTY	0.000155
0826855	E	171232	WORKING	0.810000
0826944	E	171989	OVERRIDE	0.001957
0826945	E	171989	OVERRIDE	0.016638
0826949	E	171989	ROYALTY	0.058595
0826950	E	171989	ROYALTY	0.027384
0826951	E	171989	ROYALTY	0.002224
0826952	E	171989	ROYALTY	0.002224
0826953	E	171989	ROYALTY	0.002224
0826955	E	171989	ROYALTY	0.001799
0826956	E	171989	ROYALTY	0.001799
0826957	E	171989	ROYALTY	0.004450
0826963	E	171989	ROYALTY	0.001440
0826964	E	171989	ROYALTY	0.001440
0826965	E	171989	ROYALTY	0.001330
0826967	E	171989	ROYALTY	0.010417
0826968	E	171989	ROYALTY	0.002285
0826969	E	171989	ROYALTY	0.050564
0826970	E	171989	ROYALTY	0.001486
0826971	E	171989	ROYALTY	0.006015
0826972	E	171989	ROYALTY	0.002273
0827084	E	010496	ROYALTY	0.002516
0827085	E	010496	ROYALTY	0.002516
0827086	E	010496	ROYALTY	0.000629
0827087	E	010496	ROYALTY	0.000629
0827088	E	010496	ROYALTY	0.001187
0827090	E	010496	ROYALTY	0.000378
0827093	E	010496	ROYALTY	0.033829
0827099	E	010496	ROYALTY	0.001016
0827100	E	010496	ROYALTY	0.001016
0827101	E	010496	ROYALTY	0.001016
0827102	E	010496	ROYALTY	0.000254
0827103	E	010496	ROYALTY	0.000254
0827104	E	010496	ROYALTY	0.000254
0827105	E	010496	ROYALTY	0.000254
0827106	E	010496	ROYALTY	0.000254
0827107	E	010496	ROYALTY	0.000254
0827112	E	112715	ROYALTY	0.017857
0833880	E	010496	ROYALTY	0.001045
0837259	E	008592	ROYALTY	0.031250
0837293	E	010496	ROYALTY	0.003502
0837295	E	010496	ROYALTY	0.000328
0837298	E	010496	ROYALTY	0.000328
0838872	E	023018	OVERRIDE	0.037500
0838880	E	023018	ROYALTY	0.031250
0838882	E	023018	ROYALTY	0.031250
0838883	E	023018	ROYALTY	0.031250
0841806	E	159622	ROYALTY	0.026596
0841810	E	159622	ROYALTY	0.050564
0841854	E	171989	ROYALTY	0.026596
0845458	E	022345	OVERRIDE	0.007064
0858741	E	010496	ROYALTY	0.000079
0858743	E	010496	ROYALTY	0.000079
0858747	E	010496	ROYALTY	0.000079
0858941	E	010496	ROYALTY	0.000161
0858945	E	010496	ROYALTY	0.000161
0861778	E	001318	WORKING	0.781313
0861782	E	001755	ROYALTY	0.083334
0861783	E	001755	ROYALTY	0.083333
0861836	E	020069	OVERRIDE	0.006806
0861837	E	020069	OVERRIDE	0.004500
0861838	E	020069	OVERRIDE	0.000833
0861839	E	020312	ROYALTY	0.002461
0861841	E	021021	OVERRIDE	0.025000
0861842	E	021021	ROYALTY	0.018750
0861844	E	021318	WORKING	0.500000
0861848	E	022345	ROYALTY	0.019026
0861849	E	022345	ROYALTY	0.015429
0861898	E	008548	ROYALTY	0.006250
0861899	E	008549	ROYALTY	0.011680
0861900	E	008549	ROYALTY	0.013140
0861901	E	008549	ROYALTY	0.029201
0861902	E	008549	ROYALTY	0.010550
0861903	E	008549	ROYALTY	0.010550
0861904	E	008549	ROYALTY	0.009042
0861906	E	033420	WORKING	0.871816
0861909	E	035629	ROYALTY	0.002317
0861910	E	035629	WORKING	0.844340
0861911	E	049025	WORKING	0.782228
0861941	E	140150	ROYALTY	0.005055
0861944	E	140785	OVERRIDE	0.006554
0861945	E	140785	ROYALTY	0.000186
0861946	E	140785	ROYALTY	0.134310
0861947	E	140785	ROYALTY	0.000862
0861948	E	140785	ROYALTY	0.001551
0861951	E	148399	OVERRIDE	0.002500
0861960	E	152177	ROYALTY	0.007489
0861964	E	155954	ROYALTY	0.134308
0861965	E	155954	ROYALTY	0.000864
0861966	E	155954	ROYALTY	0.001550
0862047	E	168260	ROYALTY	0.001379
0862095	E	168260	ROYALTY	0.000443
0862096	E	168260	ROYALTY	0.000430
0862099	E	168260	ROYALTY	0.000269
0862140	E	168884	ROYALTY	0.000750
0862142	E	168884	ROYALTY	0.000453
0862143	E	168884	ROYALTY	0.000453
0862144	E	171232	ROYALTY	0.000047
0862146	E	171232	ROYALTY	0.000045
0862147	E	171232	ROYALTY	0.000045
0862148	E	171232	ROYALTY	0.000045
0862149	E	171232	ROYALTY	0.000045
0862150	E	171232	ROYALTY	0.000045
0862151	E	171232	ROYALTY	0.000045
0862152	E	171232	ROYALTY	0.000045
0862153	E	171232	ROYALTY	0.000045
0862154	E	171232	ROYALTY	0.000045
0862155	E	171232	ROYALTY	0.000045
0862156	E	171232	ROYALTY	0.000045
0862158	E	171232	ROYALTY	0.000045
0862159	E	171232	ROYALTY	0.000045
0862160	E	171232	ROYALTY	0.000045
0862161	E	171232	ROYALTY	0.000045
0862164	E	171232	ROYALTY	0.000045
0862165	E	171232	ROYALTY	0.000045
0862166	E	171232	ROYALTY	0.000045
0862169	E	171232	ROYALTY	0.000447
0862171	E	171232	ROYALTY	0.000434
0862172	E	171232	ROYALTY	0.000046
0862174	E	171232	ROYALTY	0.000072
0862175	E	171232	ROYALTY	0.000043
0862176	E	171232	ROYALTY	0.000062
0862178	E	171232	ROYALTY	0.000154
0862179	E	171232	ROYALTY	0.000154
0862180	E	171232	ROYALTY	0.000154
0862181	E	171232	ROYALTY	0.000299
0862182	E	171232	ROYALTY	0.000154
0862218	E	172838	WORKING	0.750000
0862219	E	172996	OVERRIDE	0.000320
0862220	E	172996	OVERRIDE	0.001504
0862221	E	172996	OVERRIDE	0.001504
0863222	E	174380	OVERRIDE	0.012422
0863226	E	174380	ROYALTY	0.053748
0863227	E	174380	ROYALTY	0.004286
0863228	E	174380	ROYALTY	0.004286
0863229	E	174380	ROYALTY	0.004286
0863235	E	174380	ROYALTY	0.010082
0863236	E	174380	ROYALTY	0.010082
0863246	E	174380	ROYALTY	0.008702
0863268	E	174380	ROYALTY	0.004470
0863269	E	174380	ROYALTY	0.002906
0863270	E	174380	ROYALTY	0.011762
0863271	E	174380	ROYALTY	0.004448
0863273	E	174380	ROYALTY	0.062500
0863288	E	174646	ROYALTY	0.013950
0863289	E	174646	ROYALTY	0.013836
0863298	E	174646	WORKING	0.878392
0863312	E	174646	WORKING	0.875000
0863318	E	174646	WORKING	0.775000
0863530	E	174795	ROYALTY	0.235225
0863533	E	174795	WORKING	0.761263
0863589	E	175119	ROYALTY	0.235225
0863590	E	175119	ROYALTY	0.000499
0863591	E	175119	ROYALTY	0.001257
0863592	E	175119	ROYALTY	0.000499
0863593	E	175119	ROYALTY	0.001257
0863594	E	175119	WORKING	0.761263
0863851	E	101006	ROYALTY	0.000664
0863852	E	101006	ROYALTY	0.000664
0863853	E	101006	ROYALTY	0.000664
0863854	E	101006	ROYALTY	0.000664
0863855	E	101006	ROYALTY	0.000664
0863856	E	101006	ROYALTY	0.000664
0863863	E	010496	ROYALTY	0.000428
0863865	E	010496	ROYALTY	0.000437
0863879	E	010496	ROYALTY	0.000175
0863881	E	010496	ROYALTY	0.000140
0863882	E	010496	ROYALTY	0.000589
0863883	E	010496	ROYALTY	0.000589
0863884	E	010496	ROYALTY	0.000589
0863885	E	010496	ROYALTY	0.001177
0863886	E	010496	ROYALTY	0.001177
0863888	E	010496	ROYALTY	0.000441
0863889	E	010496	ROYALTY	0.000330
0863890	E	010496	ROYALTY	0.001413
0863891	E	010496	ROYALTY	0.001780
0863892	E	010496	ROYALTY	0.000148
0863894	E	010496	ROYALTY	0.003825
0863895	E	010496	ROYALTY	0.003825
0863896	E	010496	ROYALTY	0.003825
0863904	E	010496	ROYALTY	0.005495
0863906	E	010496	ROYALTY	0.005495
0863907	E	010496	ROYALTY	0.001409
0863909	E	010496	ROYALTY	0.001409
0863910	E	010496	ROYALTY	0.005208
0863912	E	010496	ROYALTY	0.020833
0863914	E	010496	ROYALTY	0.020833
0867445	E	091313	WORKING	0.650231
0869013	E	164521	ROYALTY	0.002083
0869014	E	164521	ROYALTY	0.002083
0869015	E	164521	ROYALTY	0.002083
0869016	E	010496	ROYALTY	0.000916
0869017	E	010496	ROYALTY	0.000916
0869022	E	010496	ROYALTY	0.000916
0869075	E	001761	ROYALTY	0.013824
0869088	E	001766	ROYALTY	0.013672
